link,title,date
https://childrenshealthdefense.org/defender/fauci-defends-covid-policies-lawmakers-house-select-subcommittee-hearing/,‘You Cannot Believe One Word’: Fauci Defends COVID Policies in Heated Showdown With Skeptical Lawmakers,"JUNE 03, 2024"
https://childrenshealthdefense.org/defender/fauci-niaid-690-million-royalty-payments-during-covid-pandemic/,Fauci’s Agency Scored $690 Million in Secret Royalty Payments During Pandemic,"JUNE 03, 2024"
https://childrenshealthdefense.org/defender/monkeypox-vaccine-jynneos-fda-approved-market/,Health Officials Push Mpox Vaccine After Bavarian Nordic’s FDA-Approved Shot Hits Commercial Market,"JUNE 03, 2024"
https://childrenshealthdefense.org/defender/1-in-9-kids-diagnosed-adhd-cdc-says/,"1 in 9 Kids Diagnosed With ADHD, CDC Says — But Why?","MAY 30, 2024"
https://childrenshealthdefense.org/defender/moderna-mrna-bird-flu-vaccine-taxpayer-funding/,Moderna Eyes Tens of Millions in Taxpayer Funding for mRNA Bird Flu Vaccine,"MAY 30, 2024"
https://childrenshealthdefense.org/defender/who-ihr-amendments-vote-violate-international-law/,"WHO Seeking ‘Way Forward’ on IHR Amendments, but a Vote Would Be Illegal, Critics Say","MAY 30, 2024"
https://childrenshealthdefense.org/defender/aubrynn-grundy-died-2-months-after-second-pfizer-shot/,"17-Year-Old Who ‘Loved Flowy Outfits, Music and Art’ Died 2 Months After Second Pfizer Shot","MAY 29, 2024"
https://childrenshealthdefense.org/defender/chd-warns-regulators-u-s-lead-way-digital-ids-remain-voluntary/,CHD Warns Regulators: ‘U.S. Must Lead the Way in Ensuring That Digital IDs Remain Voluntary’,"MAY 29, 2024"
https://childrenshealthdefense.org/defender/excess-deaths-cyprus-covid-vaccine-rollout/,‘Unambiguous’: Excess Deaths in Cyprus Tied to COVID Vaccine Rollout,"MAY 29, 2024"
https://childrenshealthdefense.org/defender/nih-funded-scientists-develop-mrna-bird-flu-vaccine/,NIH-Funded Scientists Develop mRNA Bird Flu Vaccine ‘to Prevent Human Infections’,"MAY 28, 2024"
https://childrenshealthdefense.org/defender/who-pandemic-treaty-ihr-amendments-defeated/,"‘The Treaty is Done’: WHO Pandemic Treaty Defeated, at Least For Now","MAY 28, 2024"
https://childrenshealthdefense.org/defender/teenager-covid-vaccine-without-parental-consent-north-carolina-supreme-court/,Case of 14-Year-Old Vaccinated for COVID Against His Will Headed to North Carolina Supreme Court,"MAY 28, 2024"
https://childrenshealthdefense.org/defender/sperm-samples-contain-high-levels-glyphosate-weedkiller/,55% of Sperm Samples Contained High Levels of Glyphosate Weedkiller,"MAY 28, 2024"
https://childrenshealthdefense.org/defender/nih-fauci-morens-hid-wuhan-gain-of-function-research-documents-public/,Did NIH ‘FOIA Lady’ Teach Fauci’s Team How to Hide Documents From Public?,"MAY 28, 2024"
https://childrenshealthdefense.org/defender/rock-academy-tmobile-cell-antennas-playground/,School That Let T-Mobile Install 9 Cell Antennas Near Playground Locked Into 31-Year Contract,"MAY 24, 2024"
https://childrenshealthdefense.org/defender/unsafe-and-ineffective-film-exposes-pharma-media-lies-safety-covid-shots/,"Film Shreds ‘Safe and Effective’ Mantra, Unmasks Pharma ‘Lies’ on COVID Shots","MAY 24, 2024"
https://childrenshealthdefense.org/defender/lawsuit-maryland-pharma-kill-injure-bleed-thousands-horseshoe-crabs/,"Lawsuit Seeks Details on How Pharma Kills, Injures Thousands of Horseshoe Crabs","MAY 24, 2024"
https://childrenshealthdefense.org/defender/hhs-bird-flu-vaccines-two-human-cases/,HHS to Produce 4.8M Bird Flu Vaccines as 2 New Human Cases Identified,"MAY 23, 2024"
https://childrenshealthdefense.org/defender/bill-gates-invest-mrna-technology-dod-taxpayer-support/,Bill Gates Investing Heavily in mRNA Technology — Are Taxpayers Helping Him?,"MAY 23, 2024"
https://childrenshealthdefense.org/defender/david-morens-destroyed-sensitive-emails-hid-niaid-wuhan-ties-rtk/,"Fauci Aide Destroyed Sensitive Emails, Used Private Gmail Account to Hide NIAID Ties to Wuhan","MAY 23, 2024"
https://childrenshealthdefense.org/defender/deborah-conrad-sues-hospital-fired-reporting-covid-vaccine-injuries-vaers/,Employee Sues Hospital That Fired Her for Reporting COVID Vaccine Injuries to VAERS,"MAY 22, 2024"
https://childrenshealthdefense.org/defender/cell-towers-schools-defender-podcast/,Schools Are Signing Cell Tower Deals — Without Telling Parents,"MAY 22, 2024"
https://childrenshealthdefense.org/defender/klaus-schwab-vacate-wef-global-leader-public-private-cooperation/,"Klaus Schwab to Vacate Top Post, as WEF Looks to Become Global Leader in Public-Private ‘Cooperation’","MAY 21, 2024"
https://childrenshealthdefense.org/defender/dicamba-2-4-d-weedkillers-serious-illness-pregnant-women/,2 Toxic Weedkillers Linked to Serious Illness Found in Pregnant Women,"MAY 21, 2024"
https://childrenshealthdefense.org/defender/tyson-released-371-million-pounds-waste-united-states-waterways/,Big Meat’s Big Dump: Tyson Released 371 Million Pounds of Waste Into U.S. Waterways,"MAY 21, 2024"
https://childrenshealthdefense.org/defender/university-colorado-covid-vaccine-mandate-unconstitutional/,Federal Court Strikes Down Colorado University’s ‘Unconstitutional’ COVID Vaccine Mandate,"MAY 20, 2024"
https://childrenshealthdefense.org/defender/united-states-bankrolling-creation-deadlier-contagious-bird-flu-strains/,"U.S. Bankrolling Creation of Deadlier, More Contagious Bird Flu Strains","MAY 20, 2024"
https://childrenshealthdefense.org/defender/pregnant-mothers-fluoridated-tap-water-children-higher-risk-neurobehavioral-problems/,Children Whose Mothers Were Exposed During Pregnancy to Fluoridated Tap Water at Higher Risk of Neurobehavioral Problems,"MAY 20, 2024"
https://childrenshealthdefense.org/defender/chd-who-virtual-roundtable-pandemic-treaty-ihr/,CHD Convenes Experts to Dissect WHO’s Plans for a ‘Pandemic Industrial Complex’,"MAY 17, 2024"
https://childrenshealthdefense.org/defender/david-morens-fauci-evade-records-requests-covid-wuhan-lab-leak-rtk/,Fauci Aide Bragged That He Could ‘Make Emails Disappear’ — Including ‘Smoking Guns’,"MAY 17, 2024"
https://childrenshealthdefense.org/defender/telecom-companies-cell-towers-kids-schools/,‘It’s Insane’: Big Telecom Pushes Bad Cell Tower Deals on ‘Literally Hundreds’ of Schools,"MAY 17, 2024"
https://childrenshealthdefense.org/defender/dna-contamination-pfizer-covid-vaccine-exceeded-500-times-allowable-levels/,"DNA Contamination in Pfizer COVID Vaccine Exceeded 500 Times Allowable Levels, Study Finds","MAY 16, 2024"
https://childrenshealthdefense.org/defender/defender-in-depth-rob-verkerk-alliance-for-natural-health-free-speech-misinformation/,‘Slippery Slope’: Big Tech’s War Against ‘Misinformation’ Now Targeting Natural Health,"MAY 16, 2024"
https://childrenshealthdefense.org/defender/fauci-nih-knew-covid-vaccine-injuries-deaths-emails/,"300 Pages of Emails Leave No Doubt: Fauci, NIH Knew Early on of Injuries, Deaths After COVID Shots","MAY 16, 2024"
https://childrenshealthdefense.org/defender/chd-asks-supreme-court-hear-rutgers-covid-vaccine-mandate-case/,Breaking: CHD Asks Supreme Court to Hear Rutgers COVID Vaccine Mandate Case,"MAY 16, 2024"
https://childrenshealthdefense.org/defender/hhs-suspends-government-funding-ecohealth-alliance/,‘For Safety of Citizens Worldwide’: HHS Suspends Government Funding for EcoHealth Alliance,"MAY 15, 2024"
https://childrenshealthdefense.org/defender/chd-foias-vaers-reports-infant-deaths-rsv-vaccines/,CHD FOIAs VAERS Reports of Infant Deaths Following RSV Vaccines,"MAY 15, 2024"
https://childrenshealthdefense.org/defender/covid-vaccines-linked-deadly-abdominal-blood-clotting/,COVID Shots Linked to More Frequent and Potentially Deadly Abdominal Blood Clots,"MAY 15, 2024"
https://childrenshealthdefense.org/defender/new-york-minor-consent-bill-withdrawn/,"Huge Victory! New York Lawmaker Withdraws Minor Consent Bill Days After Opponents Hold Rally, Send Letters","MAY 14, 2024"
https://childrenshealthdefense.org/defender/brianne-dressen-injured-astrazeneca-covid-vaccine-clinical-trial-sues-breach-of-contract/,Woman Injured by AstraZeneca COVID Vaccine During Clinical Trial Sues for Breach of Contract,"MAY 14, 2024"
https://childrenshealthdefense.org/defender/covid-vaccines-thyroid-related-autoimmune-diseases/,COVID Vaccines May Cause Thyroid-related Autoimmune Diseases,"MAY 14, 2024"
https://childrenshealthdefense.org/defender/rfk-jr-super-pac-meta-censorship-lawsuit/,"RFK Jr. and Super PAC Sue Facebook Over Censorship, Election Interference","MAY 14, 2024"
https://childrenshealthdefense.org/defender/jimmy-dore-meryl-nass-who-pandemic-treaty/,"‘World Stealth Organization’? Jimmy Dore, Meryl Nass Warn Against WHO Power Grab","MAY 13, 2024"
https://childrenshealthdefense.org/defender/chd-foia-fda-officials-covid-vaccine-injuries-early-2021/,‘Do Your Job. We Beg of You’: FDA Officials Knew of COVID Vaccine Injuries in Early 2021 But Took No Action,"MAY 13, 2024"
https://childrenshealthdefense.org/defender/robert-califf-fda-bird-flu-warning/,"Bird Flu Could Be ‘10 Times Worse’ Than COVID, FDA Commissioner Warns","MAY 10, 2024"
https://childrenshealthdefense.org/defender/defender-podcast-plant-grown-alternative-meat/,‘A Dangerous Grand Experiment’: The Push for ‘Plant-Grown’ Alternative Meat,"MAY 10, 2024"
https://childrenshealthdefense.org/defender/autism-shrub-oak-international-school-lawsuit-abuse-claims/,"Autism School With $573,000 Price Tag Faces Lawsuit Amid Abuse Claims","MAY 10, 2024"
https://childrenshealthdefense.org/defender/22-attorneys-general-who-pandemic-agreement-uk-opposes/,"22 AGs Oppose WHO Pandemic Treaty, Citing Threats to Sovereignty and Civil Liberties","MAY 09, 2024"
https://childrenshealthdefense.org/defender/babies-vaccinated-pfizer-gsk-rsv-shots-mistake/,More than 30 Babies Mistakenly Vaccinated with Pfizer or GSK’s RSV Shots,"MAY 09, 2024"
https://childrenshealthdefense.org/defender/chris-cuomo-ivermectin-covid-vaccine-injury-reduced-icu-patients/,"Chris Cuomo Admits to Taking Ivermectin, as New Study Shows It Reduced ICU Admissions by 83%","MAY 09, 2024"
https://childrenshealthdefense.org/defender/astrazeneca-covid-vaccine-global-withdrawal/,"AstraZeneca Begins Withdrawing COVID Vaccines Worldwide, Says Decision Not Linked to Lawsuit","MAY 08, 2024"
https://childrenshealthdefense.org/defender/pfizer-online-drug-sales-direct-to-consumers/,"Pfizer to Sell Drugs Online to Consumers, Bypassing Doctors and Pharmacies","MAY 08, 2024"
https://childrenshealthdefense.org/defender/patrick-provost-fired-canada-covid-vaccine-safety-kids/,University Nabs $42 Million for ‘Pandemic Preparedness’ 2 Weeks After Firing Scientist for Questioning COVID Shots for Kids,"MAY 08, 2024"
https://childrenshealthdefense.org/defender/usda-muzzles-scientists-offers-no-explanation-rtk/,"USDA Muzzles Scientists, Offers No Explanation","MAY 08, 2024"
https://childrenshealthdefense.org/defender/natural-immunity-uk-human-covid-challenge-trials/,"‘The Power of Natural Immunity’: COVID Challenge Trials Struggle to Infect Participants, Even at High Doses","MAY 07, 2024"
https://childrenshealthdefense.org/defender/fauci-ignored-covid-vaccine-injuries-emails-chd/,"Exclusive: Fauci Ignored Early Reports of Vaccine Injuries, Emails Obtained by CHD Reveal","MAY 07, 2024"
https://childrenshealthdefense.org/defender/dr-wakefield-protocol-7-film-merck-mumps-vaccine-fraud/,"Watch: Dr. Wakefield’s ‘Protocol 7,’ Premiering May 29, Takes on Merck’s Mumps Vaccine Fraud","MAY 07, 2024"
https://childrenshealthdefense.org/defender/rfk-jr-meta-censorship-who-is-bobby-kennedy-film/,"‘Despicable’: Facebook Censors RFK Jr. Campaign Video, Calls It a ‘Mistake’","MAY 06, 2024"
https://childrenshealthdefense.org/defender/cdc-stonewalls-chd-requests-covid-vaccine-safety-monitoring-documents/,CDC Stonewalls Requests for COVID Vaccine Safety Monitoring Documents,"MAY 06, 2024"
https://childrenshealthdefense.org/defender/epa-proposes-ban-nerve-agent-food-pesticide-acephate-cg/,‘Long Overdue’: EPA Proposes Ban on Nerve Agent Used on Foods,"MAY 06, 2024"
https://childrenshealthdefense.org/defender/new-york-times-investigation-people-injured-covid-vaccines-being-ignored/,New York Times Investigation Finds People Injured by COVID Vaccines Are Being ‘Ignored’,"MAY 03, 2024"
https://childrenshealthdefense.org/defender/senators-reject-who-pandemic-treaty-ihr-agreements-biden/,‘High Stakes for Our Country’: 49 Senators Call on Biden to Reject WHO Agreements,"MAY 03, 2024"
https://childrenshealthdefense.org/defender/fcc-wifi-school-buses-children-health-concerns/,Throwing Kids’ Health Under the Bus? FCC Wants to Put Wi-Fi on School Buses,"MAY 03, 2024"
https://childrenshealthdefense.org/defender/peter-daszak-ecohealth-alliance-wuhan-lab-congress-hearing/,"Head of Nonprofit With Ties to Wuhan Lab Should Face Criminal Investigation, House Committee Says","MAY 02, 2024"
https://childrenshealthdefense.org/defender/american-college-obstetricians-gynecologists-push-covid-shots-pregnant-women/,American College of Obstetricians and Gynecologists Still Pushing COVID Shots for Pregnant Women — Could Millions in Government Funding Explain Why?,"MAY 02, 2024"
https://childrenshealthdefense.org/defender/pierre-kory-covid-vaccines-censorship-defender-podcast/,"Dr. Pierre Kory: To Expose the Truth, ‘You’ve Got to Navigate Through the Censors’","MAY 02, 2024"
https://childrenshealthdefense.org/defender/epa-emergency-approval-clothianidin-bee-killing-pesticide/,EPA Again Grants ‘Emergency’ Approval for Bee-killing Pesticide,"MAY 02, 2024"
https://childrenshealthdefense.org/defender/new-york-school-mask-exemption-disability-lawsuit/,"School That Forced Student With Asthma to Wear Mask Must Prove Its Case in Court, Appeals Court Rules","MAY 02, 2024"
https://childrenshealthdefense.org/defender/pfizer-rsv-vaccine-pregnant-women-preterm-birth/,New Study Links Pfizer RSV Vaccine for Pregnant Women to Preterm Births,"MAY 01, 2024"
https://childrenshealthdefense.org/defender/jessica-sutta-pussycat-dolls-covid-vaccine-injury/,‘A Living Nightmare’: Former ‘Pussycat Doll’ Still Recovering From COVID Vaccine Injury,"MAY 01, 2024"
https://childrenshealthdefense.org/defender/toxic-pesticides-long-term-exposure-alters-gut-microbiome-metabolism/,"Long-term Exposure to Toxic Pesticides Alters Gut Microbiome, Metabolism","MAY 01, 2024"
https://childrenshealthdefense.org/defender/texas-ag-ken-paxton-pfizer-deceptive-marketing-lawsuit/,"Texas Fires Back at Pfizer, Asks Court to Reject Drug Giant’s Bid to Dismiss ‘Deceptive Marketing’ Lawsuit","APRIL 30, 2024"
https://childrenshealthdefense.org/defender/truth-about-covid-vaccines-cancer-flccc-mainstream-media/,Is the Public Ready for the Truth About COVID Vaccines?,"APRIL 30, 2024"
https://childrenshealthdefense.org/defender/sterilizing-medical-devices-toxic-gas-ethylene-oxide-breast-cancer-kff/,The High Cost of Sterilizing Medical Devices: A Toxic Gas Linked to Breast Cancer,"APRIL 30, 2024"
https://childrenshealthdefense.org/defender/gardasil-vaccine-cervical-cancer-22-year-old-death-merck-lawsuit/,"Gardasil Vaccine Caused Cancer That Killed 22-Year-Old, Lawsuit Alleges","APRIL 30, 2024"
https://childrenshealthdefense.org/defender/states-oppose-who-pandemic-treaty/,"States Move to Oppose WHO’s ‘Pandemic Treaty,’ Assert States’ Rights","APRIL 29, 2024"
https://childrenshealthdefense.org/defender/piggy-sooy-genetically-modify-soybeans-pig-protein-usda-approval/,Piggy Sooy? USDA Approves Plan to Genetically Modify Soybeans to Produce ‘Plant-Grown’ Pig Protein,"APRIL 29, 2024"
https://childrenshealthdefense.org/defender/zombie-symptoms-co2-pipeline-leaks-fossil-fuel-industry-expansion/,"‘Zombie’ Symptoms Linked to CO2 Pipeline Leaks, But Big Energy Planning 96,000-Mile Expansion","APRIL 29, 2024"
https://childrenshealthdefense.org/defender/pesticide-acephate-autism-lower-test-scores-epa-food/,This Pesticide Is Linked to Autism and Lower Test Scores — the EPA Wants to Allow 10 Times More of It on Your Food,"APRIL 29, 2024"
https://childrenshealthdefense.org/defender/defender-podcast-w-scott-mccollough-pandemic-surveillance/,Watch: How the Global Elites Are Pushing Us Into Techno-Totalitarianism,"APRIL 26, 2024"
https://childrenshealthdefense.org/defender/chd-lawsuit-supreme-court-fda-emergency-covid-vaccines-kids/,Breaking: CHD Asks Supreme Court to Hear Case Alleging FDA Misused Emergency Power to Authorize COVID Shots for Children,"APRIL 26, 2024"
https://childrenshealthdefense.org/defender/mrna-covid-vaccines-seizures-toddlers-fda-jama/,FDA Finds mRNA COVID Vaccines May Cause Seizures in Toddlers,"APRIL 25, 2024"
https://childrenshealthdefense.org/defender/medical-coder-covid-hospital-protocol-deaths/,‘I Knew They Were Killing People’: Whistleblower Says COVID Hospital Protocols Led to Patient Deaths,"APRIL 25, 2024"
https://childrenshealthdefense.org/defender/fauci-questioning-house-committee-covid-pandemic/,Fauci to Face Public Questioning by House Committee Investigating COVID Pandemic,"APRIL 25, 2024"
https://childrenshealthdefense.org/defender/who-pandemic-agreement-ihr-amendments-deceptive-language/,"Did the WHO Water Down Its ‘Pandemic Treaty’? Not Really, Experts Say","APRIL 24, 2024"
https://childrenshealthdefense.org/defender/h5n1-bird-flu-vaccine-united-states-stockpile/,‘​​A Dangerous Vaccine for a Nothing Disease’: U.S. Stockpiling Bird Flu Vaccines,"APRIL 24, 2024"
https://childrenshealthdefense.org/defender/who-media-fear-bird-flu-spreading-humans/,"WHO, Media Drum Up Fear of Bird Flu Spreading to Humans","APRIL 23, 2024"
https://childrenshealthdefense.org/defender/mrna-covid-shots-myocarditis-hhs-funded-report/,"mRNA COVID Shots May Cause Myocarditis — But Nothing Else, HHS-Funded Report Concludes","APRIL 23, 2024"
https://childrenshealthdefense.org/defender/playing-god-50-years-medical-malpractice-uk/,‘Playing God’ — 50 Years of Medical Malpractice in the U.K. — Premieres Today on CHD.TV,"APRIL 22, 2024"
https://childrenshealthdefense.org/defender/kids-vaccines-autism-new-legal-strategy-decades-long-battle-truth-justice/,"Kids, Vaccines and Autism: Will a New Legal Strategy End the Decades-long Battle for Truth and Justice?","APRIL 22, 2024"
https://childrenshealthdefense.org/defender/pfas-exposure-risk-mortality-cardiovascular-disease-cancer/,"‘Forever Chemicals’ Linked to Increased Mortality From Heart Disease, Kidney and Testicular Cancer","APRIL 22, 2024"
https://childrenshealthdefense.org/defender/pom-juice-wonderful-company-paraquat-parkinsons-disease/,Maker of POM Juice Is Second-largest Sprayer of Weedkiller Linked to Parkinson’s,"APRIL 22, 2024"
https://childrenshealthdefense.org/defender/whooping-cough-boosters-adults-vaccine-efficacy-kids/,"Whooping Cough Boosters for Adults? The Vaccines Don’t Even Work for Kids, Experts Say","APRIL 19, 2024"
https://childrenshealthdefense.org/defender/epa-rule-small-meat-processors-business-water-pollution/,EPA Rule Could Put Small Meat Processors Out of Business — and Leave Consumers Out in the Cold,"APRIL 19, 2024"
https://childrenshealthdefense.org/defender/small-interfering-rna-covid-flu-vaccine-infants/,‘The Level of Foolishness Here is Unprecedented’: Researchers Pitch ‘One-and-Done’ COVID-Flu Vaccine for Babies,"APRIL 18, 2024"
https://childrenshealthdefense.org/defender/biden-white-house-gates-funded-pandemic-surveillance-plan-kim-iversen/,Biden White House Signs on to New Gates-Funded Pandemic Surveillance Plan,"APRIL 18, 2024"
https://childrenshealthdefense.org/defender/defender-in-depth-polly-tommey-autism-childhood-adulthood/,Who Will Care for Adults With Autism When Their Parents No Longer Can?,"APRIL 18, 2024"
https://childrenshealthdefense.org/defender/david-morens-house-subpoena-covid-origins-cover-up/,Top Fauci Adviser Subpoenaed Amid New Whistleblower Allegations of COVID Origins Cover-Up,"APRIL 17, 2024"
https://childrenshealthdefense.org/defender/scientific-journal-editors-decline-testify-congress-censorship/,‘Tacit Admission of Guilt’: Two Top Journal Editors Decline to Testify Before Congress on Scientific Censorship,"APRIL 17, 2024"
https://childrenshealthdefense.org/defender/taxpayers-bill-clean-up-water-polluted-big-ag-chemical-fertilizer-animal-waste/,"Taxpayers Stuck With Bill to Clean Up Water Polluted by Big Ag’s Chemical Fertilizer, Animal Waste","APRIL 17, 2024"
https://childrenshealthdefense.org/defender/target-customer-biometric-data-privacy-violation-lawsuit/,"Target Illegally Collects Customers’ Biometric Data, Class Action Lawsuit Alleges","APRIL 16, 2024"
https://childrenshealthdefense.org/defender/japan-protest-who-supranational-grab-global-health/,"In Japan, Tens of Thousands Protest WHO’s ‘Supranational Grab Over Global Health’","APRIL 16, 2024"
https://childrenshealthdefense.org/defender/chatgpt-reduce-vaccine-hesitancy-public-health-narratives/,ChatGPT Can ‘Reduce Vaccine Hesitancy’ — by Parroting Public Health Narratives,"APRIL 15, 2024"
https://childrenshealthdefense.org/defender/william-donald-judah-hospital-protocol-death-covid/,Mother of COVID Hospital Protocol Victim: ‘He Drove There and Left in a Body Bag’,"APRIL 15, 2024"
https://childrenshealthdefense.org/defender/world-220-million-tons-plastic-waste-cd/,World on Track to Dump 220 Million Tons of Plastic Waste This Year,"APRIL 15, 2024"
https://childrenshealthdefense.org/defender/ecohealth-alliance-gain-of-function-research-covid/,"‘Trail of Lies, Obfuscations and Cover-ups’: 15 Federal Agencies Knew About EcoHealth’s Gain-of-Function Proposal in 2018 But Said Nothing","APRIL 12, 2024"
https://childrenshealthdefense.org/defender/baby-food-lawsuits-consolidated-toxic-heavy-metal-contamination/,Court to Consolidate Lawsuits Alleging Baby Food Makers Knew Products Were Contaminated With Heavy Metals,"APRIL 12, 2024"
https://childrenshealthdefense.org/defender/fda-house-committee-oversight-covid-shots-bird-flu-pandemic-treaty/,"‘Suffering From Dysfunction’: House Committee on Oversight Grills Top FDA Official on COVID Shots, Bird Flu","APRIL 12, 2024"
https://childrenshealthdefense.org/defender/epa-first-legal-limits-toxic-pfas-drinking-water/,EPA Sets First Legal Limits for Toxic PFAS in Drinking Water,"APRIL 12, 2024"
https://childrenshealthdefense.org/defender/richard-bartlett-bird-flu-vaccine-defender-podcast/,Watch: Bird Flu Vaccines ‘Ready for Mass Production’,"APRIL 11, 2024"
https://childrenshealthdefense.org/defender/pharma-medical-device-industries-direct-payments-us-physicians/,"$12 Billion Over 10 Years: Pharma, Medical Devices Industries Shell Out Direct Payments to U.S. Physicians","APRIL 11, 2024"
https://childrenshealthdefense.org/defender/wef-metaverse-enforcement-regime-vaccination/,Is the WEF’s Metaverse Just an ‘Enforcement Regime’ for Vaccination?,"APRIL 11, 2024"
https://childrenshealthdefense.org/defender/chd-foia-requests-nih-studies-cellphone-radiation-cancer/,CHD Files FOIA Requests: Why Did Government Shut Down Studies on Cellphone Radiation and Cancer?,"APRIL 10, 2024"
https://childrenshealthdefense.org/defender/mary-holland-ron-johnson-covid-censorship-government-weaponization/,"CHD’s Mary Holland Interviews Sen. Ron Johnson on COVID, Censorship and the Scientific and Technological ‘Elite’","APRIL 10, 2024"
https://childrenshealthdefense.org/defender/norfolk-southern-600-million-settle-ohio-train-derailment-lawsuit-cd/,Norfolk Southern to Pay $600 Million to Settle Ohio Train Derailment Lawsuit,"APRIL 10, 2024"
https://childrenshealthdefense.org/defender/embalmer-survey-white-blood-clots-covid-shots-fda-rb/,"FDA Says ‘No Safety Signals’ Linking White Blood Clots to COVID Shots, Despite Embalmer Survey Suggesting Otherwise","APRIL 10, 2024"
https://childrenshealthdefense.org/defender/pfizer-fda-approval-rsv-vaccine-young-adults-trial-kids/,"Pfizer Seeks FDA Approval for RSV Vaccine for Young Adults, Is Also Conducting RSV Trial for Kids as Young as 2","APRIL 09, 2024"
https://childrenshealthdefense.org/defender/pesticide-exposure-studies-childhood-cancer/,10 Years of Studies Link Pesticide Exposure and Childhood Cancer,"APRIL 09, 2024"
https://childrenshealthdefense.org/defender/cellphone-brain-tumors-cosmos-study-industry-funding/,‘Low Credibility’ Study Claims No Link Between Cellphone Use and Brain Tumors,"APRIL 09, 2024"
https://childrenshealthdefense.org/defender/h5n1-bird-flu-vaccine-profit-gain-of-function/,Bird Flu: Real Threat or Profit-motivated Fearmongering?,"APRIL 09, 2024"
https://childrenshealthdefense.org/defender/uk-regulators-pfizer-breach-advertising-covid-vaccine/,"Pfizer’s Misleading COVID Vaccine Claims ‘Brought Discredit’ on Big Pharma, UK Regulator Finds","APRIL 08, 2024"
https://childrenshealthdefense.org/defender/top-science-journal-editors-testify-house-pandemic-committee-covid/,"Editors of Top Science Journals to Testify Before House Pandemic Committee, as Critics Call for End of Taxpayer Funding for ‘Corrupt’ Research","APRIL 08, 2024"
https://childrenshealthdefense.org/defender/parents-exposure-toxic-chemicals-pesticides-autism-adhd-kids/,"Study Links Parents’ Exposure to Toxic Chemicals to Increased Risk of Autism, ADHD in Kids","APRIL 08, 2024"
https://childrenshealthdefense.org/defender/rfk-jr-podcast-diane-cotter-firefighter-cancer-pfas-forever-chemicals/,‘RFK Jr Podcast’: Wife of Firefighter Stricken With Cancer Becomes PFAS Industry ‘Nightmare’,"APRIL 08, 2024"
https://childrenshealthdefense.org/defender/misinformation-expert-allison-neitzel-apologizes/,‘Misinformation Expert’ Who Attacked Doctors During COVID Apologizes for Some — But Not All — Comments,"APRIL 05, 2024"
https://childrenshealthdefense.org/defender/chd-smart-city-lawsuit-court-orders-los-angeles-documents/,CHD Scores Win in ‘Smart City’ Lawsuit as Court Orders Los Angeles to Turn Over Documents,"APRIL 05, 2024"
https://childrenshealthdefense.org/defender/ultra-processed-foods-increase-dementia-alzheimers-rtk/,"Ultra-processed Foods Increase Risk of Dementia, Alzheimer’s","APRIL 05, 2024"
https://childrenshealthdefense.org/defender/wsd-asthma-rhinitis-fungal-contaminants-antibiotic-resistance-obesity-adhd/,"Asthma, Rhinitis Linked to Household Fungal Contaminants + More","APRIL 05, 2024"
https://childrenshealthdefense.org/defender/mrna-covid-vaccine-cardiac-complications-saudi-arabia/,27% of Saudis in ‘Bombshell’ Study Experienced Heart Issues After mRNA COVID Shots,"APRIL 04, 2024"
https://childrenshealthdefense.org/defender/plastic-people-documentaries-expose-microplastic-pollution-health-risks/,Plastic People: New Documentaries Expose ‘Horror Movie’ Reality of Plastic Pollution,"APRIL 04, 2024"
https://childrenshealthdefense.org/defender/chd-lawsuit-la-county-court-telecom-comply-state-environmental-laws/,‘Huge Win’: Court Rules Big Telecom Must Comply With State Environmental Laws,"APRIL 04, 2024"
https://childrenshealthdefense.org/defender/fda-failure-inspect-clinical-trial-sites-gao-report/,FDA’s Failure to Inspect Clinical Trial Sites ‘Puts Lives at Risk’,"APRIL 03, 2024"
https://childrenshealthdefense.org/defender/defender-in-depth-mark-blaxill-autism-epidemic-overvaccination/,‘Autism Epidemic Is Real and Overvaccination Is Its Cause’: A Conversation With Mark Blaxill,"APRIL 03, 2024"
https://childrenshealthdefense.org/defender/covid-vaccine-v-safe-database-deaths-cardiac-injuries-miscarriage/,"Multiple Deaths, Thousands of Cardiac Injuries Reported to V-safe, Latest Data Dump Reveals","APRIL 03, 2024"
https://childrenshealthdefense.org/defender/weedkiller-dcpa-health-risks-unborn-babies-epa/,"‘Permanent Health Risks’ for Unborn Babies: EPA Warns About Weedkiller Used on Farms, Golf Courses","APRIL 03, 2024"
https://childrenshealthdefense.org/defender/rutgers-ends-covid-vaccine-mandate-chd-appeal/,"Rutgers Abruptly Ends COVID Vaccine Mandate, CHD Still Planning Supreme Court Appeal","APRIL 02, 2024"
https://childrenshealthdefense.org/defender/mexico-delays-deadline-glyphosate-ban-us-pressure-lobbying/,"Under Pressure From U.S., Mexico Walks Back Deadline for Banning Glyphosate","APRIL 02, 2024"
https://childrenshealthdefense.org/defender/moderna-mrna-vaccines-diseases-linked-covid-shots/,Moderna Developing mRNA Vaccines for Diseases Linked to COVID Shots,"APRIL 02, 2024"
https://childrenshealthdefense.org/defender/doj-chd-rolf-hazlehurst-fraud-vaccine-injury-case-children-autism/,"‘Shocking Cover-up’: DOJ Lawyers Committed Fraud in Vaccine Injury Case, CHD Attorney Alleges in Motion Filed Today","APRIL 02, 2024"
